method,feat,seq_id,-xent@16,acc 8/16,acc 1/16
median,bioclim_cand[18],93,-0.93100226,0.7579618,0.21019109
median,bioclim_cand[18],94,-0.9920003,0.56,0.08
median,bioclim_cand[18],95,-0.96910673,0.6536585,0.09756097
median,bioclim_cand[18],96,-1.0013226,0.6068966,0.062068965
median,bioclim_cand[18],97,-0.9951135,0.6,0.09166667
median,bioclim_cand[18],98,-0.97354615,0.6685714,0.17714286
median,bioclim_cand[18],99,-1.0028595,0.4963145,0.1056511
median,bioclim_cand[18],100,-1.0139854,0.53409094,0.06818182
median,bioclim_cand[18],101,-1.0057187,0.5683453,0.10071942
median,bioclim_cand[18],102,-0.66149896,0.9115385,0.41538462
median,bioclim_cand[18],103,-0.64792943,0.84347826,0.4173913
median,bioclim_cand[18],104,-0.65952677,0.9366197,0.35211268
median,bioclim_cand[18],105,-0.7030242,0.81463414,0.3512195
median,bioclim_cand[18],106,-0.73203856,0.8787879,0.3409091
median,bioclim_cand[18],107,-0.6007236,0.77310926,0.5042017
median,bioclim_cand[18],108,-0.6589507,0.8862974,0.37900874
median,bioclim_cand[18],109,-0.6376773,0.82608694,0.44851258
median,bioclim_cand[18],110,-0.8063404,0.82835823,0.31343284
median,bioclim_cand[18],111,-0.6395039,0.81632656,0.42857143
median,bioclim_cand[18],112,-0.6804261,0.8637993,0.3655914
median,bioclim_cand[18],113,-0.8127817,0.868,0.28
median,bioclim_cand[18],114,-0.80010927,0.856,0.218
median,bioclim_cand[18],115,-0.81528735,0.85106385,0.25531915
median,bioclim_cand[18],116,-0.90619004,0.7326203,0.22994652
median,bioclim_cand[18],117,-0.88062197,0.7364341,0.18604651
median,bioclim_cand[18],118,-0.90476614,0.74333334,0.22
median,bioclim_cand[18],119,-0.8896169,0.7652439,0.19207317
median,bioclim_cand[18],120,-0.9379661,0.7058824,0.16470589
median,bioclim_cand[18],121,-0.9568984,0.6891026,0.102564104
median,bioclim_cand[18],122,-0.8086838,0.830303,0.3090909
median,bioclim_cand[18],123,-0.8994432,0.7647059,0.15126051
median,bioclim_cand[18],124,-0.9359889,0.75206614,0.1322314
median,bioclim_cand[18],125,-0.9738997,0.60645163,0.14193548
median,bioclim_cand[18],126,-0.96223164,0.68292683,0.10569106
median,bioclim_cand[18],127,-0.82476395,0.87058824,0.2647059
median,bioclim_cand[18],128,-0.66286623,0.9126984,0.2777778
median,bioclim_cand[18],129,-0.7863216,0.8410405,0.27745664
median,bioclim_cand[18],130,-0.93434554,0.72469634,0.12955466
median,bioclim_cand[18],131,-0.80515945,0.78,0.248
median,bioclim_cand[18],132,-0.8712706,0.77692306,0.16153847
median,bioclim_cand[18],133,-0.7128532,0.8513514,0.41216215
median,bioclim_cand[18],134,-0.53943586,0.9517685,0.4533762
median,bioclim_cand[18],135,-0.6057182,0.9324324,0.44144145
median,bioclim_cand[18],136,-0.53238654,0.944,0.516
median,bioclim_cand[18],137,-0.33337545,0.9574468,0.7659575
median,bioclim_cand[18],138,-0.72506815,0.9236277,0.31264916
median,bioclim_cand[18],139,-0.95620173,0.67,0.154
median,bioclim_cand[18],140,-0.93760145,0.742,0.13
median,bioclim_cand[18],141,-0.9275022,0.7352025,0.13084112
median,bioclim_cand[18],142,-0.98761433,0.61650485,0.0776699
median,bioclim_cand[18],143,-1.0003817,0.62222224,0.096296296
median,bioclim_cand[18],144,-0.9216992,0.7723577,0.13414635
median,bioclim_cand[18],145,-0.954921,0.6666667,0.13043478
median,bioclim_cand[18],146,-0.9926702,0.608871,0.09677419
median,bioclim_cand[18],147,-0.98739237,0.60238093,0.09047619
median,bioclim_cand[18],148,-0.95438546,0.664,0.154
median,bioclim_cand[18],149,-0.9896049,0.604,0.104
median,bioclim_cand[18],150,-0.9617746,0.6594203,0.12801932
permute,bioclim_cand[19],0,-0.6653772,0.87635577,0.38611713
permute,bioclim_cand[19],1,-0.76039106,0.81276596,0.34468085
permute,bioclim_cand[19],2,-0.68141603,0.9126984,0.40873015
permute,bioclim_cand[19],3,-0.898441,0.7136752,0.1965812
permute,bioclim_cand[19],4,-0.84949636,0.8008475,0.16101696
permute,bioclim_cand[19],5,-0.8232381,0.7991803,0.1762295
permute,bioclim_cand[19],6,-0.8731996,0.81557375,0.14344262
permute,bioclim_cand[19],7,-0.8731938,0.83196723,0.18852459
permute,bioclim_cand[19],8,-0.83121496,0.71649486,0.20103092
permute,bioclim_cand[19],9,-0.8479829,0.6722222,0.21111111
permute,bioclim_cand[19],10,-0.842982,0.7866109,0.21338913
permute,bioclim_cand[19],11,-0.5451761,0.94699645,0.39222616
permute,bioclim_cand[19],12,-0.9240951,0.73251027,0.16872428
permute,bioclim_cand[19],13,-0.9335134,0.676,0.068
permute,bioclim_cand[19],14,-0.9007474,0.784,0.192
permute,bioclim_cand[19],15,-0.8816835,0.76536316,0.22905028
permute,bioclim_cand[19],16,-0.8534302,0.72106826,0.28486648
permute,bioclim_cand[19],17,-0.77768666,0.88601035,0.22797927
permute,bioclim_cand[19],18,-0.9100502,0.81609195,0.1954023
permute,bioclim_cand[19],19,-0.9179879,0.75,0.17672414
permute,bioclim_cand[19],20,-0.9071097,0.7715736,0.13451776
permute,bioclim_cand[19],21,-0.9757251,0.696,0.118
permute,bioclim_cand[19],22,-0.93688685,0.76363635,0.14545454
permute,bioclim_cand[19],23,-0.95406467,0.6754564,0.14807302
permute,bioclim_cand[19],24,-0.8687537,0.8632479,0.094017096
permute,bioclim_cand[19],25,-0.9113318,0.75464684,0.15241636
permute,bioclim_cand[19],26,-0.9871767,0.73743016,0.12569833
permute,bioclim_cand[19],27,-0.87552255,0.86255926,0.123222746
permute,bioclim_cand[19],28,-0.8223737,0.8041958,0.24475524
permute,bioclim_cand[19],29,-0.63888717,0.9373297,0.36239782
permute,bioclim_cand[19],30,-0.78609896,0.842,0.284
permute,bioclim_cand[19],31,-0.800275,0.91,0.19
permute,bioclim_cand[19],32,-0.847238,0.8258427,0.21910113
permute,bioclim_cand[19],33,-0.72021586,0.8296703,0.26923078
permute,bioclim_cand[19],34,-0.6358533,0.94055945,0.34615386
permute,bioclim_cand[19],35,-0.86584425,0.82530123,0.19277108
permute,bioclim_cand[19],36,-1.0046318,0.6315789,0.11578947
permute,bioclim_cand[19],37,-0.98924637,0.53956836,0.02877698
permute,bioclim_cand[19],38,-1.0002102,0.5490982,0.0741483
permute,bioclim_cand[19],39,-0.9997528,0.45238096,0.071428575
permute,bioclim_cand[19],40,-0.9992047,0.512,0.06
permute,bioclim_cand[19],41,-1.0001554,0.49285713,0.06428572
permute,bioclim_cand[19],42,-0.9997626,0.49224806,0.054263566
permute,bioclim_cand[19],43,-0.90222836,0.7569444,0.1736111
permute,bioclim_cand[19],44,-0.88900703,0.7416667,0.18333334
permute,bioclim_cand[19],45,-0.9595052,0.6565934,0.1456044
permute,bioclim_cand[19],46,-0.9640789,0.7095238,0.06666667
permute,bioclim_cand[19],47,-0.94956094,0.716792,0.055137843
permute,bioclim_cand[19],48,-1.0099497,0.56216216,0.054054055
permute,bioclim_cand[19],49,-0.9688935,0.5796703,0.20879121
permute,bioclim_cand[19],50,-0.9599077,0.6318408,0.1716418
permute,bioclim_cand[19],51,-0.94246256,0.6862069,0.1724138
permute,bioclim_cand[19],52,-0.9615486,0.72,0.1
permute,bioclim_cand[19],53,-0.9823229,0.58677685,0.10743801
permute,bioclim_cand[19],54,-0.6751822,0.876,0.386
permute,bioclim_cand[19],55,-0.660769,0.908,0.412
permute,bioclim_cand[19],56,-0.75748485,0.832,0.326
permute,bioclim_cand[19],57,-0.68365276,0.874,0.386
permute,bioclim_cand[19],58,-0.64183354,0.906,0.324
permute,bioclim_cand[19],59,-0.7273075,0.8666667,0.48
permute,bioclim_cand[19],60,-0.5814576,0.9518072,0.34538153
permute,bioclim_cand[19],61,-0.62701726,0.9469697,0.31060606
permute,bioclim_cand[19],62,-0.6037028,0.9489051,0.29927006
permute,bioclim_cand[19],63,-0.5951694,0.95652175,0.32919255
permute,bioclim_cand[19],64,-0.7796547,0.74285716,0.34285715
permute,bioclim_cand[19],65,-0.6673379,0.98214287,0.28214285
permute,bioclim_cand[19],66,-0.58891886,0.886076,0.49367088
permute,bioclim_cand[19],67,-0.71200943,0.96031743,0.34920636
permute,bioclim_cand[19],68,-0.6829438,1.0,0.32258064
permute,bioclim_cand[19],69,-0.80321586,0.832,0.322
permute,bioclim_cand[19],70,-0.74637073,0.8988764,0.52059925
permute,bioclim_cand[19],71,-0.9456268,0.7596372,0.2154195
permute,bioclim_cand[19],72,-0.6100944,0.9461078,0.38622755
permute,bioclim_cand[19],73,-0.8330684,0.84431136,0.17964073
permute,bioclim_cand[19],74,-0.57254136,0.98802394,0.26946107
permute,bioclim_cand[19],75,-0.9991823,0.47191012,0.06741573
permute,bioclim_cand[19],76,-0.9972861,0.5080972,0.07489879
permute,bioclim_cand[19],77,-0.9984972,0.5,0.054945055
permute,bioclim_cand[19],78,-0.9969459,0.4160584,0.08029197
permute,bioclim_cand[19],79,-1.0028843,0.4949495,0.0976431
permute,bioclim_cand[19],80,-0.9975845,0.51941746,0.048543688
permute,bioclim_cand[19],81,-0.9989408,0.484,0.064
permute,bioclim_cand[19],82,-0.99810714,0.514,0.052
permute,bioclim_cand[19],83,-0.98329914,0.61139894,0.09326425
permute,bioclim_cand[19],84,-0.7699933,0.877193,0.24122807
permute,bioclim_cand[19],85,-0.96161586,0.7083333,0.19444445
permute,bioclim_cand[19],86,-0.6429374,0.921875,0.515625
permute,bioclim_cand[19],87,-1.0581329,0.5652174,0.16666667
permute,bioclim_cand[19],88,-1.0379242,0.6395349,0.16860466
permute,bioclim_cand[19],89,-0.81599736,0.8712121,0.3030303
permute,bioclim_cand[19],90,-1.2017226,0.6585366,0.07317073
permute,bioclim_cand[19],91,-0.6620877,0.82051283,0.34871796
permute,bioclim_cand[19],92,-0.92465,0.69529086,0.1800554
permute,bioclim_cand[19],93,-0.9302077,0.75159234,0.20382166
permute,bioclim_cand[19],94,-0.99191403,0.5714286,0.08
permute,bioclim_cand[19],95,-0.9686521,0.64878047,0.09268293
permute,bioclim_cand[19],96,-1.0011822,0.59310347,0.062068965
permute,bioclim_cand[19],97,-0.9948493,0.6166667,0.083333336
permute,bioclim_cand[19],98,-0.9742817,0.6571429,0.16
permute,bioclim_cand[19],99,-1.0028307,0.5012285,0.1056511
permute,bioclim_cand[19],100,-1.0143492,0.53977275,0.06818182
permute,bioclim_cand[19],101,-1.0057807,0.5755396,0.10071942
permute,bioclim_cand[19],102,-0.6634169,0.9115385,0.41923076
permute,bioclim_cand[19],103,-0.6475063,0.84347826,0.41304347
permute,bioclim_cand[19],104,-0.66119105,0.943662,0.35915494
permute,bioclim_cand[19],105,-0.7040943,0.81463414,0.34634146
permute,bioclim_cand[19],106,-0.7336623,0.8712121,0.3409091
permute,bioclim_cand[19],107,-0.6006234,0.77310926,0.5042017
permute,bioclim_cand[19],108,-0.658305,0.8862974,0.3760933
permute,bioclim_cand[19],109,-0.6416769,0.83524024,0.44622424
permute,bioclim_cand[19],110,-0.8046635,0.8358209,0.3432836
permute,bioclim_cand[19],111,-0.6393658,0.82312924,0.42857143
permute,bioclim_cand[19],112,-0.68113995,0.8637993,0.3655914
permute,bioclim_cand[19],113,-0.81328475,0.866,0.282
permute,bioclim_cand[19],114,-0.8012964,0.858,0.214
permute,bioclim_cand[19],115,-0.8150671,0.85638297,0.27659574
permute,bioclim_cand[19],116,-0.9062058,0.7326203,0.22994652
permute,bioclim_cand[19],117,-0.88029575,0.74418604,0.19379845
permute,bioclim_cand[19],118,-0.9070567,0.74666667,0.20333333
permute,bioclim_cand[19],119,-0.88956535,0.7621951,0.19512194
permute,bioclim_cand[19],120,-0.9388014,0.72156864,0.17254902
permute,bioclim_cand[19],121,-0.95567703,0.6891026,0.115384616
permute,bioclim_cand[19],122,-0.80874956,0.8363636,0.3030303
permute,bioclim_cand[19],123,-0.8976892,0.79831934,0.15966387
permute,bioclim_cand[19],124,-0.9353649,0.76033056,0.12396694
permute,bioclim_cand[19],125,-0.9718249,0.61290324,0.14516129
permute,bioclim_cand[19],126,-0.96261734,0.6585366,0.09756097
permute,bioclim_cand[19],127,-0.82475525,0.87058824,0.25882354
permute,bioclim_cand[19],128,-0.6622961,0.9206349,0.30952382
permute,bioclim_cand[19],129,-0.7861464,0.849711,0.2947977
permute,bioclim_cand[19],130,-0.93404496,0.7327935,0.12550607
permute,bioclim_cand[19],131,-0.80510396,0.786,0.242
permute,bioclim_cand[19],132,-0.8722024,0.7692308,0.16153847
permute,bioclim_cand[19],133,-0.7129938,0.8445946,0.41216215
permute,bioclim_cand[19],134,-0.539419,0.948553,0.46945336
permute,bioclim_cand[19],135,-0.6133273,0.9391892,0.4256757
permute,bioclim_cand[19],136,-0.5322945,0.944,0.51
permute,bioclim_cand[19],137,-0.33303344,0.9574468,0.7659575
permute,bioclim_cand[19],138,-0.72458994,0.9260143,0.31980908
permute,bioclim_cand[19],139,-0.9564958,0.666,0.15
permute,bioclim_cand[19],140,-0.93686694,0.746,0.136
permute,bioclim_cand[19],141,-0.9275002,0.7258567,0.13084112
permute,bioclim_cand[19],142,-0.98795295,0.60194176,0.0776699
permute,bioclim_cand[19],143,-1.0004646,0.6296296,0.096296296
permute,bioclim_cand[19],144,-0.92150456,0.76829267,0.13414635
permute,bioclim_cand[19],145,-0.9551395,0.65217394,0.123188406
permute,bioclim_cand[19],146,-0.9932544,0.6008065,0.09677419
permute,bioclim_cand[19],147,-0.98761106,0.6,0.09047619
permute,bioclim_cand[19],148,-0.954457,0.666,0.15
permute,bioclim_cand[19],149,-0.98948807,0.604,0.104
permute,bioclim_cand[19],150,-0.96191996,0.6594203,0.12560387
median,bioclim_cand[19],0,-0.6657798,0.87635577,0.38611713
median,bioclim_cand[19],1,-0.7610918,0.8042553,0.3531915
median,bioclim_cand[19],2,-0.67479336,0.9126984,0.4484127
median,bioclim_cand[19],3,-0.89837813,0.7094017,0.1965812
median,bioclim_cand[19],4,-0.8497838,0.7754237,0.16949153
median,bioclim_cand[19],5,-0.822991,0.795082,0.19672132
median,bioclim_cand[19],6,-0.8742429,0.7991803,0.13934426
median,bioclim_cand[19],7,-0.87364244,0.8196721,0.20081967
median,bioclim_cand[19],8,-0.83093303,0.72164947,0.185567
median,bioclim_cand[19],9,-0.8476815,0.6722222,0.2
median,bioclim_cand[19],10,-0.84306437,0.8033473,0.22175732
median,bioclim_cand[19],11,-0.5462373,0.94699645,0.37102473
median,bioclim_cand[19],12,-0.9242258,0.7407407,0.17283951
median,bioclim_cand[19],13,-0.93382573,0.668,0.068
median,bioclim_cand[19],14,-0.90093803,0.784,0.192
median,bioclim_cand[19],15,-0.88284284,0.75977653,0.23463687
median,bioclim_cand[19],16,-0.8540443,0.7181009,0.2908012
median,bioclim_cand[19],17,-0.75893867,0.93782383,0.24870466
median,bioclim_cand[19],18,-0.91051996,0.79310346,0.20689656
median,bioclim_cand[19],19,-0.9168047,0.75,0.18534483
median,bioclim_cand[19],20,-0.90730035,0.7741117,0.13959391
median,bioclim_cand[19],21,-0.9756705,0.7,0.128
median,bioclim_cand[19],22,-0.93425786,0.76363635,0.12727273
median,bioclim_cand[19],23,-0.95330435,0.68356997,0.14807302
median,bioclim_cand[19],24,-0.86886716,0.86752135,0.094017096
median,bioclim_cand[19],25,-0.9116508,0.75092936,0.14498141
median,bioclim_cand[19],26,-0.9881488,0.7290503,0.11731844
median,bioclim_cand[19],27,-0.8752401,0.8578199,0.123222746
median,bioclim_cand[19],28,-0.81973183,0.8111888,0.24475524
median,bioclim_cand[19],29,-0.64031905,0.9237057,0.35149863
median,bioclim_cand[19],30,-0.7878409,0.836,0.286
median,bioclim_cand[19],31,-0.79990053,0.94,0.16
median,bioclim_cand[19],32,-0.8417991,0.83146065,0.2247191
median,bioclim_cand[19],33,-0.7129814,0.83516484,0.2747253
median,bioclim_cand[19],34,-0.62812626,0.93356645,0.3881119
median,bioclim_cand[19],35,-0.86605275,0.82530123,0.19277108
median,bioclim_cand[19],36,-1.0048349,0.6421053,0.11578947
median,bioclim_cand[19],37,-0.9892007,0.5323741,0.02877698
median,bioclim_cand[19],38,-1.0001992,0.5591182,0.0741483
median,bioclim_cand[19],39,-0.9997564,0.43650794,0.071428575
median,bioclim_cand[19],40,-0.9991923,0.514,0.062
median,bioclim_cand[19],41,-1.0001519,0.49285713,0.071428575
median,bioclim_cand[19],42,-0.9997394,0.49612403,0.054263566
median,bioclim_cand[19],43,-0.9019074,0.7569444,0.1736111
median,bioclim_cand[19],44,-0.88845277,0.73333335,0.19166666
median,bioclim_cand[19],45,-0.9595793,0.65384614,0.1456044
median,bioclim_cand[19],46,-0.9635001,0.7285714,0.07619048
median,bioclim_cand[19],47,-0.94962096,0.7268171,0.050125312
median,bioclim_cand[19],48,-1.0099432,0.57297295,0.048648648
median,bioclim_cand[19],49,-0.9692014,0.5714286,0.2032967
median,bioclim_cand[19],50,-0.95991874,0.63432837,0.17661692
median,bioclim_cand[19],51,-0.94245934,0.6862069,0.17586207
median,bioclim_cand[19],52,-0.96159804,0.7175,0.1025
median,bioclim_cand[19],53,-0.9830429,0.57024795,0.10743801
median,bioclim_cand[19],54,-0.6707908,0.876,0.39
median,bioclim_cand[19],55,-0.6605043,0.902,0.422
median,bioclim_cand[19],56,-0.7549088,0.838,0.328
median,bioclim_cand[19],57,-0.67970455,0.872,0.388
median,bioclim_cand[19],58,-0.6376719,0.914,0.324
median,bioclim_cand[19],59,-0.7322972,0.88,0.49333334
median,bioclim_cand[19],60,-0.58079726,0.9518072,0.32128513
median,bioclim_cand[19],61,-0.62319404,0.95454544,0.29545453
median,bioclim_cand[19],62,-0.6037449,0.94160587,0.3138686
median,bioclim_cand[19],63,-0.58922935,0.9503106,0.35403726
median,bioclim_cand[19],64,-0.77909976,0.74285716,0.35
median,bioclim_cand[19],65,-0.6669386,0.975,0.24642856
median,bioclim_cand[19],66,-0.58761543,0.87974685,0.48734176
median,bioclim_cand[19],67,-0.7068595,0.96825397,0.31746033
median,bioclim_cand[19],68,-0.67987144,1.0,0.4032258
median,bioclim_cand[19],69,-0.80328095,0.832,0.322
median,bioclim_cand[19],70,-0.7463462,0.90262175,0.52059925
median,bioclim_cand[19],71,-0.94526905,0.75736964,0.2154195
median,bioclim_cand[19],72,-0.610217,0.94011974,0.41317365
median,bioclim_cand[19],73,-0.8312044,0.84131736,0.18263473
median,bioclim_cand[19],74,-0.573712,0.98802394,0.251497
median,bioclim_cand[19],75,-0.9991141,0.47565544,0.06741573
median,bioclim_cand[19],76,-0.99738556,0.5020243,0.0708502
median,bioclim_cand[19],77,-0.99863344,0.5,0.04945055
median,bioclim_cand[19],78,-0.9969438,0.4160584,0.08029197
median,bioclim_cand[19],79,-1.002773,0.5050505,0.09427609
median,bioclim_cand[19],80,-0.997574,0.5436893,0.048543688
median,bioclim_cand[19],81,-0.99894536,0.476,0.068
median,bioclim_cand[19],82,-0.99807096,0.53,0.054
median,bioclim_cand[19],83,-0.98332286,0.61139894,0.0880829
median,bioclim_cand[19],84,-0.7680331,0.872807,0.25
median,bioclim_cand[19],85,-0.9615589,0.7083333,0.1875
median,bioclim_cand[19],86,-0.64269906,0.921875,0.5078125
median,bioclim_cand[19],87,-1.0596395,0.5507246,0.18115942
median,bioclim_cand[19],88,-1.0403239,0.63372093,0.1627907
median,bioclim_cand[19],89,-0.8160198,0.8787879,0.31060606
median,bioclim_cand[19],90,-1.2022567,0.6585366,0.07317073
median,bioclim_cand[19],91,-0.66227674,0.82051283,0.34358975
median,bioclim_cand[19],92,-0.9247139,0.7063712,0.1800554
median,bioclim_cand[19],93,-0.9300856,0.7579618,0.21019109
median,bioclim_cand[19],94,-0.9919077,0.5657143,0.08
median,bioclim_cand[19],95,-0.9685779,0.6536585,0.09756097
median,bioclim_cand[19],96,-1.001139,0.59310347,0.062068965
median,bioclim_cand[19],97,-0.9948442,0.6,0.083333336
median,bioclim_cand[19],98,-0.9743077,0.6628571,0.16
median,bioclim_cand[19],99,-1.0028601,0.5036855,0.1031941
median,bioclim_cand[19],100,-1.0143218,0.53977275,0.07386363
median,bioclim_cand[19],101,-1.0057514,0.5755396,0.107913665
median,bioclim_cand[19],102,-0.6621053,0.9115385,0.41538462
median,bioclim_cand[19],103,-0.6478283,0.84347826,0.41304347
median,bioclim_cand[19],104,-0.6599268,0.9366197,0.35211268
median,bioclim_cand[19],105,-0.7023349,0.81463414,0.34634146
median,bioclim_cand[19],106,-0.7323134,0.8712121,0.3409091
median,bioclim_cand[19],107,-0.6006079,0.77310926,0.5042017
median,bioclim_cand[19],108,-0.6577665,0.8862974,0.37900874
median,bioclim_cand[19],109,-0.640607,0.8375286,0.44851258
median,bioclim_cand[19],110,-0.8063396,0.82835823,0.31343284
median,bioclim_cand[19],111,-0.63932914,0.82312924,0.42857143
median,bioclim_cand[19],112,-0.6806431,0.8637993,0.3655914
median,bioclim_cand[19],113,-0.8137559,0.868,0.276
median,bioclim_cand[19],114,-0.80036056,0.856,0.224
median,bioclim_cand[19],115,-0.81449217,0.85106385,0.26595744
median,bioclim_cand[19],116,-0.9068521,0.7326203,0.22994652
median,bioclim_cand[19],117,-0.880888,0.7403101,0.18992248
median,bioclim_cand[19],118,-0.90550077,0.74,0.21666667
median,bioclim_cand[19],119,-0.8899565,0.7652439,0.18902439
median,bioclim_cand[19],120,-0.93861604,0.7058824,0.17254902
median,bioclim_cand[19],121,-0.9555755,0.6923077,0.11217949
median,bioclim_cand[19],122,-0.8091391,0.830303,0.3030303
median,bioclim_cand[19],123,-0.8988831,0.7815126,0.15126051
median,bioclim_cand[19],124,-0.93490946,0.75206614,0.11570248
median,bioclim_cand[19],125,-0.9724253,0.60967743,0.13870968
median,bioclim_cand[19],126,-0.9622079,0.6504065,0.10569106
median,bioclim_cand[19],127,-0.8245151,0.87058824,0.2647059
median,bioclim_cand[19],128,-0.66361785,0.9126984,0.2777778
median,bioclim_cand[19],129,-0.78634995,0.8410405,0.27745664
median,bioclim_cand[19],130,-0.93443537,0.72469634,0.12955466
median,bioclim_cand[19],131,-0.8052024,0.78,0.248
median,bioclim_cand[19],132,-0.8717436,0.7692308,0.16153847
median,bioclim_cand[19],133,-0.712002,0.8513514,0.41216215
